pedido_id,data_pedido,hora_pedido,cliente_id,cliente_nome,cliente_cpf,cliente_email,cliente_estado,produto_id,produto_nome,categoria,produto_preco_base,quantidade,valor_total_item,cupom_codigo,cupom_desconto_pct,valor_final_item,frete_valor,metodo_pagamento,status_pedido
11727,2024-09-04,20:33:04,50,"Isabella Santos Santos",625.487.136-35,isabella.santos.santos75@gmail.com,SC,46,"Headset Básico",Eletrônicos,973.04,1,973.04,,0,973.04,21.50,Boleto,Pendente
11727,2024-09-04,20:33:04,50,"Isabella Santos Santos",625.487.136-35,isabella.santos.santos75@gmail.com,SC,59,"Mesa 4K",Periféricos,4922.90,1,4922.90,,0,4922.90,27.50,Boleto,Pendente
11727,2024-09-04,20:33:04,50,"Isabella Santos Santos",625.487.136-35,isabella.santos.santos75@gmail.com,SC,110,"Mesa Smart",Acessórios,706.89,2,1413.78,,0,1413.78,38.00,Boleto,Pendente
11727,2024-09-04,20:33:04,50,"Isabella Santos Santos",625.487.136-35,isabella.santos.santos75@gmail.com,SC,12,"Microfone Gamer",Acessórios,3366.96,2,6733.92,,0,6733.92,22.00,Boleto,Pendente
11728,2024-08-06,08:39:47,88,"Maria Ferreira Souza",637.455.268-37,maria.ferreira.souza53@gmail.com,BA,9,"Notebook Smart",Acessórios,3611.57,3,10834.71,,0,10834.71,57.00,Cartao Credito,Cancelado
11729,2024-10-04,11:56:54,63,"Maitê Rodrigues Rodrigues",235.047.099-18,maitê.rodrigues.rodrigues57@hotmail.com,SC,16,"Microfone Pro",Computadores,2098.26,2,4196.52,,0,4196.52,36.00,Boleto,Pendente
11729,2024-10-04,11:56:54,63,"Maitê Rodrigues Rodrigues",235.047.099-18,maitê.rodrigues.rodrigues57@hotmail.com,SC,1,"Tablet Ergonômico",Computadores,706.23,3,2118.69,,0,2118.69,23.00,Boleto,Pendente
11729,2024-10-04,11:56:54,63,"Maitê Rodrigues Rodrigues",235.047.099-18,maitê.rodrigues.rodrigues57@hotmail.com,SC,114,"Teclado Ultra",Computadores,3435.25,3,10305.75,,0,10305.75,44.00,Boleto,Pendente
11729,2024-10-04,11:56:54,63,"Maitê Rodrigues Rodrigues",235.047.099-18,maitê.rodrigues.rodrigues57@hotmail.com,SC,94,"Teclado Gamer",Eletrônicos,3755.17,1,3755.17,,0,3755.17,26.00,Boleto,Pendente
11729,2024-10-04,11:56:54,63,"Maitê Rodrigues Rodrigues",235.047.099-18,maitê.rodrigues.rodrigues57@hotmail.com,SC,14,"Cadeira Ultra",Acessórios,2991.18,3,8973.54,,0,8973.54,42.50,Boleto,Pendente
11730,2024-09-25,21:18:09,7,"Gabriel Alves Silva",813.421.056-21,gabriel.alves.silva58@outlook.com,RJ,46,"Headset Básico",Eletrônicos,973.04,2,1946.08,,0,1946.08,14.00,Cartao Debito,Enviado
11730,2024-09-25,21:18:09,7,"Gabriel Alves Silva",813.421.056-21,gabriel.alves.silva58@outlook.com,RJ,66,"Monitor Smart",Acessórios,1017.10,1,1017.10,,0,1017.10,20.00,Cartao Debito,Enviado
11730,2024-09-25,21:18:09,7,"Gabriel Alves Silva",813.421.056-21,gabriel.alves.silva58@outlook.com,RJ,19,"Notebook Office",Móveis,3975.04,3,11925.12,,0,11925.12,33.50,Cartao Debito,Enviado
11730,2024-09-25,21:18:09,7,"Gabriel Alves Silva",813.421.056-21,gabriel.alves.silva58@outlook.com,RJ,75,"Cadeira Slim",Periféricos,3794.65,3,11383.95,,0,11383.95,38.00,Cartao Debito,Enviado
11730,2024-09-25,21:18:09,7,"Gabriel Alves Silva",813.421.056-21,gabriel.alves.silva58@outlook.com,RJ,5,"Teclado Office",Periféricos,3760.77,1,3760.77,,0,3760.77,19.00,Cartao Debito,Enviado
11731,2025-01-29,16:37:51,86,"Maria Pereira Alves",240.411.269-22,maria.pereira.alves21@outlook.com,SP,82,"Cadeira Premium",Computadores,4221.83,2,8443.66,,0,8443.66,58.00,Pix,Enviado
11731,2025-01-29,16:37:51,86,"Maria Pereira Alves",240.411.269-22,maria.pereira.alves21@outlook.com,SP,9,"Notebook Smart",Acessórios,3611.57,3,10834.71,,0,10834.71,61.00,Pix,Enviado
11731,2025-01-29,16:37:51,86,"Maria Pereira Alves",240.411.269-22,maria.pereira.alves21@outlook.com,SP,113,"Headset Slim",Computadores,754.24,1,754.24,,0,754.24,46.50,Pix,Enviado
11731,2025-01-29,16:37:51,86,"Maria Pereira Alves",240.411.269-22,maria.pereira.alves21@outlook.com,SP,6,"Mouse Ultra",Eletrônicos,2973.30,3,8919.90,,0,8919.90,53.50,Pix,Enviado
11732,2025-06-21,16:11:24,84,"Maria Souza Lima",577.354.208-60,maria.souza.lima48@hotmail.com,BA,101,"Tablet Slim",Acessórios,4274.38,1,4274.38,OFF49,29,3034.81,45.00,Pix,Concluido
11732,2025-06-21,16:11:24,84,"Maria Souza Lima",577.354.208-60,maria.souza.lima48@hotmail.com,BA,57,"Headset 4K",Computadores,4310.75,2,8621.50,OFF49,29,6121.27,50.00,Pix,Concluido
11732,2025-06-21,16:11:24,84,"Maria Souza Lima",577.354.208-60,maria.souza.lima48@hotmail.com,BA,101,"Tablet Slim",Acessórios,4274.38,2,8548.76,OFF49,29,6069.62,54.00,Pix,Concluido
11732,2025-06-21,16:11:24,84,"Maria Souza Lima",577.354.208-60,maria.souza.lima48@hotmail.com,BA,45,"Webcam Ergonômico",Eletrônicos,2100.40,2,4200.80,OFF49,29,2982.57,51.00,Pix,Concluido
11732,2025-06-21,16:11:24,84,"Maria Souza Lima",577.354.208-60,maria.souza.lima48@hotmail.com,BA,29,"Mouse Básico",Computadores,1486.20,3,4458.60,OFF49,29,3165.61,39.00,Pix,Concluido
11733,2024-04-11,22:27:58,93,"Miguel Souza Oliveira",961.001.601-49,miguel.souza.oliveira20@uol.com.br,BA,40,"Microfone Slim",Móveis,1035.56,3,3106.68,BLACK16,6,2920.28,40.50,Cartao Credito,Pendente
11733,2024-04-11,22:27:58,93,"Miguel Souza Oliveira",961.001.601-49,miguel.souza.oliveira20@uol.com.br,BA,109,"Mesa Smart",Acessórios,127.43,2,254.86,BLACK16,6,239.57,42.00,Cartao Credito,Pendente
11733,2024-04-11,22:27:58,93,"Miguel Souza Oliveira",961.001.601-49,miguel.souza.oliveira20@uol.com.br,BA,12,"Microfone Gamer",Acessórios,3366.96,1,3366.96,BLACK16,6,3164.94,37.00,Cartao Credito,Pendente
11733,2024-04-11,22:27:58,93,"Miguel Souza Oliveira",961.001.601-49,miguel.souza.oliveira20@uol.com.br,BA,108,"Headset Office",Periféricos,2318.06,3,6954.18,BLACK16,6,6536.93,60.00,Cartao Credito,Pendente
11734,2025-01-09,04:29:16,55,"Joao Ferreira Alves",142.388.358-54,joao.ferreira.alves77@empresa.com,RJ,88,"Notebook Slim",Periféricos,171.66,2,343.32,,0,343.32,14.00,Pix,Concluido
11734,2025-01-09,04:29:16,55,"Joao Ferreira Alves",142.388.358-54,joao.ferreira.alves77@empresa.com,RJ,44,"Tablet Ultra",Eletrônicos,3543.38,1,3543.38,,0,3543.38,13.00,Pix,Concluido
11734,2025-01-09,04:29:16,55,"Joao Ferreira Alves",142.388.358-54,joao.ferreira.alves77@empresa.com,RJ,66,"Monitor Smart",Acessórios,1017.10,2,2034.20,,0,2034.20,29.00,Pix,Concluido
11734,2025-01-09,04:29:16,55,"Joao Ferreira Alves",142.388.358-54,joao.ferreira.alves77@empresa.com,RJ,48,"Notebook Slim",Eletrônicos,374.59,3,1123.77,,0,1123.77,20.00,Pix,Concluido
11734,2025-01-09,04:29:16,55,"Joao Ferreira Alves",142.388.358-54,joao.ferreira.alves77@empresa.com,RJ,26,"Webcam Office",Acessórios,573.37,1,573.37,,0,573.37,19.00,Pix,Concluido
11735,2024-06-28,06:14:18,26,"Maitê Lima Santos",201.691.960-49,maitê.lima.santos60@uol.com.br,SP,100,"Microfone 4K",Móveis,2812.55,1,2812.55,,0,2812.55,41.50,Pix,Entregue
11735,2024-06-28,06:14:18,26,"Maitê Lima Santos",201.691.960-49,maitê.lima.santos60@uol.com.br,SP,107,"Microfone Básico",Acessórios,695.76,2,1391.52,,0,1391.52,49.00,Pix,Entregue
11735,2024-06-28,06:14:18,26,"Maitê Lima Santos",201.691.960-49,maitê.lima.santos60@uol.com.br,SP,98,"Tablet Office",Periféricos,4766.53,3,14299.59,,0,14299.59,52.00,Pix,Entregue
11735,2024-06-28,06:14:18,26,"Maitê Lima Santos",201.691.960-49,maitê.lima.santos60@uol.com.br,SP,59,"Mesa 4K",Periféricos,4922.90,3,14768.70,,0,14768.70,62.50,Pix,Entregue
11736,2025-11-04,04:11:20,80,"Davi Santos Lima",851.502.467-99,davi.santos.lima91@hotmail.com,PR,77,"Headset Office",Eletrônicos,4512.91,1,4512.91,,0,4512.91,37.50,Pix,Pendente
11736,2025-11-04,04:11:20,80,"Davi Santos Lima",851.502.467-99,davi.santos.lima91@hotmail.com,PR,39,"Microfone Ergonômico",Acessórios,2376.62,3,7129.86,,0,7129.86,59.00,Pix,Pendente
11736,2025-11-04,04:11:20,80,"Davi Santos Lima",851.502.467-99,davi.santos.lima91@hotmail.com,PR,34,"Mesa Office",Computadores,786.61,3,2359.83,,0,2359.83,51.50,Pix,Pendente
11737,2024-02-28,09:07:52,9,"Cecília Silva Rodrigues",939.659.135-02,cecília.silva.rodrigues3@outlook.com,PE,39,"Microfone Ergonômico",Acessórios,2376.62,2,4753.24,,0,4753.24,50.00,Cartao Credito,Concluido
11737,2024-02-28,09:07:52,9,"Cecília Silva Rodrigues",939.659.135-02,cecília.silva.rodrigues3@outlook.com,PE,23,"Headset Básico",Eletrônicos,2235.10,2,4470.20,,0,4470.20,36.00,Cartao Credito,Concluido
11737,2024-02-28,09:07:52,9,"Cecília Silva Rodrigues",939.659.135-02,cecília.silva.rodrigues3@outlook.com,PE,49,"Microfone Pro",Acessórios,2185.22,1,2185.22,,0,2185.22,43.00,Cartao Credito,Concluido
11737,2024-02-28,09:07:52,9,"Cecília Silva Rodrigues",939.659.135-02,cecília.silva.rodrigues3@outlook.com,PE,49,"Microfone Pro",Acessórios,2185.22,1,2185.22,,0,2185.22,43.00,Cartao Credito,Concluido
11738,2024-10-19,06:47:15,22,"Gabriel Pereira Silva",784.840.883-06,gabriel.pereira.silva25@empresa.com,RS,11,"Monitor 4K",Periféricos,4914.82,3,14744.46,,0,14744.46,30.50,Cartao Debito,Entregue
11739,2026-01-16,14:17:46,74,"Liz Rodrigues Pereira",469.374.593-36,liz.rodrigues.pereira26@empresa.com,SC,64,"Microfone Ultra",Computadores,2640.39,1,2640.39,,0,2640.39,21.00,Boleto,Pendente
11740,2024-06-19,13:37:31,60,"Liz Lima Silva",188.796.993-21,liz.lima.silva19@outlook.com,CE,54,"Microfone Pro",Computadores,2911.13,3,8733.39,,0,8733.39,38.50,Cartao Credito,Entregue
11740,2024-06-19,13:37:31,60,"Liz Lima Silva",188.796.993-21,liz.lima.silva19@outlook.com,CE,75,"Cadeira Slim",Periféricos,3794.65,3,11383.95,,0,11383.95,61.00,Cartao Credito,Entregue
11740,2024-06-19,13:37:31,60,"Liz Lima Silva",188.796.993-21,liz.lima.silva19@outlook.com,CE,50,"Webcam Pro",Eletrônicos,3698.95,1,3698.95,,0,3698.95,43.50,Cartao Credito,Entregue
11741,2025-05-28,05:21:12,47,"Helena Silva Pereira",518.127.015-28,helena.silva.pereira35@gmail.com,BA,98,"Tablet Office",Periféricos,4766.53,2,9533.06,VIP37,27,6959.13,44.00,Cartao Credito,Concluido
11741,2025-05-28,05:21:12,47,"Helena Silva Pereira",518.127.015-28,helena.silva.pereira35@gmail.com,BA,30,"Webcam Premium",Móveis,4139.22,3,12417.66,VIP37,27,9064.89,51.00,Cartao Credito,Concluido
11741,2025-05-28,05:21:12,47,"Helena Silva Pereira",518.127.015-28,helena.silva.pereira35@gmail.com,BA,100,"Microfone 4K",Móveis,2812.55,2,5625.10,VIP37,27,4106.32,39.00,Cartao Credito,Concluido
11742,2025-11-11,07:19:18,86,"Maria Pereira Alves",240.411.269-22,maria.pereira.alves21@outlook.com,SP,43,"Notebook Ultra",Acessórios,4235.59,2,8471.18,DESC37,27,6183.96,43.00,Cartao Credito,Enviado
11742,2025-11-11,07:19:18,86,"Maria Pereira Alves",240.411.269-22,maria.pereira.alves21@outlook.com,SP,69,"Teclado 4K",Computadores,3403.74,3,10211.22,DESC37,27,7454.19,52.00,Cartao Credito,Enviado
11743,2025-12-13,16:02:27,69,"Gabriel Lima Silva",325.679.874-42,gabriel.lima.silva58@uol.com.br,BA,58,"Webcam Gamer",Acessórios,723.23,3,2169.69,,0,2169.69,57.00,Boleto,Enviado
11744,2025-06-30,02:07:16,53,"Maria Rodrigues Oliveira",730.582.168-32,maria.rodrigues.oliveira97@hotmail.com,SP,28,"Monitor Slim",Acessórios,2204.26,2,4408.52,BLACK48,8,4055.84,57.00,Pix,Pendente
11744,2025-06-30,02:07:16,53,"Maria Rodrigues Oliveira",730.582.168-32,maria.rodrigues.oliveira97@hotmail.com,SP,46,"Headset Básico",Eletrônicos,973.04,3,2919.12,BLACK48,8,2685.59,44.50,Pix,Pendente
11745,2025-09-06,19:05:04,77,"Theo Santos Silva",548.943.321-51,theo.santos.silva3@gmail.com,SC,54,"Microfone Pro",Computadores,2911.13,2,5822.26,,0,5822.26,23.00,Boleto,Enviado
11745,2025-09-06,19:05:04,77,"Theo Santos Silva",548.943.321-51,theo.santos.silva3@gmail.com,SC,41,"Microfone Slim",Acessórios,4107.71,3,12323.13,,0,12323.13,39.50,Boleto,Enviado
11746,2024-06-05,07:14:52,74,"Liz Rodrigues Pereira",469.374.593-36,liz.rodrigues.pereira26@empresa.com,SC,99,"Mouse Premium",Móveis,153.77,1,153.77,,0,153.77,22.00,Boleto,Entregue
11746,2024-06-05,07:14:52,74,"Liz Rodrigues Pereira",469.374.593-36,liz.rodrigues.pereira26@empresa.com,SC,57,"Headset 4K",Computadores,4310.75,3,12932.25,,0,12932.25,41.00,Boleto,Entregue
11747,2024-09-11,11:56:27,44,"Maria Silva Rodrigues",307.744.331-18,maria.silva.rodrigues93@hotmail.com,RJ,98,"Tablet Office",Periféricos,4766.53,1,4766.53,,0,4766.53,15.00,Cartao Debito,Cancelado
11747,2024-09-11,11:56:27,44,"Maria Silva Rodrigues",307.744.331-18,maria.silva.rodrigues93@hotmail.com,RJ,12,"Microfone Gamer",Acessórios,3366.96,1,3366.96,,0,3366.96,12.00,Cartao Debito,Cancelado
11748,2025-10-03,06:21:23,58,"Laura Ferreira Gomes",987.514.790-88,laura.ferreira.gomes64@outlook.com,RJ,40,"Microfone Slim",Móveis,1035.56,1,1035.56,,0,1035.56,12.50,Boleto,Concluido
11748,2025-10-03,06:21:23,58,"Laura Ferreira Gomes",987.514.790-88,laura.ferreira.gomes64@outlook.com,RJ,32,"Mouse 4K",Computadores,3028.27,2,6056.54,,0,6056.54,17.00,Boleto,Concluido
11748,2025-10-03,06:21:23,58,"Laura Ferreira Gomes",987.514.790-88,laura.ferreira.gomes64@outlook.com,RJ,29,"Mouse Básico",Computadores,1486.20,2,2972.40,,0,2972.40,13.00,Boleto,Concluido
11748,2025-10-03,06:21:23,58,"Laura Ferreira Gomes",987.514.790-88,laura.ferreira.gomes64@outlook.com,RJ,75,"Cadeira Slim",Periféricos,3794.65,3,11383.95,,0,11383.95,38.00,Boleto,Concluido
11748,2025-10-03,06:21:23,58,"Laura Ferreira Gomes",987.514.790-88,laura.ferreira.gomes64@outlook.com,RJ,11,"Monitor 4K",Periféricos,4914.82,1,4914.82,,0,4914.82,12.50,Boleto,Concluido
11749,2024-03-28,19:23:18,6,"Joao Alves Oliveira",682.500.302-80,joao.alves.oliveira58@empresa.com,DF,4,"Mouse Smart",Periféricos,3158.39,3,9475.17,PROMO21,15,8053.89,44.50,Pix,Cancelado
11749,2024-03-28,19:23:18,6,"Joao Alves Oliveira",682.500.302-80,joao.alves.oliveira58@empresa.com,DF,54,"Microfone Pro",Computadores,2911.13,3,8733.39,PROMO21,15,7423.38,41.50,Pix,Cancelado
11749,2024-03-28,19:23:18,6,"Joao Alves Oliveira",682.500.302-80,joao.alves.oliveira58@empresa.com,DF,2,"Microfone Ergonômico",Móveis,1606.41,3,4819.23,PROMO21,15,4096.35,40.00,Pix,Cancelado
11750,2025-08-24,13:48:12,84,"Maria Souza Lima",577.354.208-60,maria.souza.lima48@hotmail.com,BA,88,"Notebook Slim",Periféricos,171.66,1,171.66,VIP49,29,121.88,37.50,Boleto,Enviado
11750,2025-08-24,13:48:12,84,"Maria Souza Lima",577.354.208-60,maria.souza.lima48@hotmail.com,BA,73,"Notebook Ultra",Acessórios,2319.69,1,2319.69,VIP49,29,1646.98,39.00,Boleto,Enviado
11750,2025-08-24,13:48:12,84,"Maria Souza Lima",577.354.208-60,maria.souza.lima48@hotmail.com,BA,99,"Mouse Premium",Móveis,153.77,3,461.31,VIP49,29,327.53,42.00,Boleto,Enviado
11750,2025-08-24,13:48:12,84,"Maria Souza Lima",577.354.208-60,maria.souza.lima48@hotmail.com,BA,100,"Microfone 4K",Móveis,2812.55,3,8437.65,VIP49,29,5990.73,40.50,Boleto,Enviado
11750,2025-08-24,13:48:12,84,"Maria Souza Lima",577.354.208-60,maria.souza.lima48@hotmail.com,BA,69,"Teclado 4K",Computadores,3403.74,2,6807.48,VIP49,29,4833.31,44.00,Boleto,Enviado
11751,2024-11-17,08:21:40,31,"Joao Alves Ferreira",980.869.797-26,joao.alves.ferreira56@gmail.com,RS,41,"Microfone Slim",Acessórios,4107.71,2,8215.42,BLACK16,6,7722.49,39.00,Cartao Debito,Concluido
11751,2024-11-17,08:21:40,31,"Joao Alves Ferreira",980.869.797-26,joao.alves.ferreira56@gmail.com,RS,23,"Headset Básico",Eletrônicos,2235.10,1,2235.10,BLACK16,6,2100.99,27.00,Cartao Debito,Concluido
11751,2024-11-17,08:21:40,31,"Joao Alves Ferreira",980.869.797-26,joao.alves.ferreira56@gmail.com,RS,46,"Headset Básico",Eletrônicos,973.04,3,2919.12,BLACK16,6,2743.97,30.50,Cartao Debito,Concluido
11752,2025-11-19,18:24:07,51,"Joao Alves Ferreira",185.842.111-00,joao.alves.ferreira99@gmail.com,RS,20,"Monitor Pro",Acessórios,419.67,2,839.34,,0,839.34,36.00,Boleto,Cancelado
11753,2025-06-15,10:25:43,70,"Isabella Gomes Santos",620.979.135-30,isabella.gomes.santos89@empresa.com,CE,94,"Teclado Gamer",Eletrônicos,3755.17,1,3755.17,,0,3755.17,40.00,Cartao Debito,Pendente
11753,2025-06-15,10:25:43,70,"Isabella Gomes Santos",620.979.135-30,isabella.gomes.santos89@empresa.com,CE,44,"Tablet Ultra",Eletrônicos,3543.38,3,10630.14,,0,10630.14,40.00,Cartao Debito,Pendente
11753,2025-06-15,10:25:43,70,"Isabella Gomes Santos",620.979.135-30,isabella.gomes.santos89@empresa.com,CE,56,"Headset Slim",Periféricos,1806.79,1,1806.79,,0,1806.79,41.00,Cartao Debito,Pendente
11754,2025-07-02,13:07:31,20,"Helena Ferreira Lima",378.855.393-73,helena.ferreira.lima3@empresa.com,SP,106,"Monitor Gamer",Acessórios,708.93,3,2126.79,,0,2126.79,43.00,Boleto,Cancelado
11755,2024-08-18,07:34:50,68,"Gabriel Pereira Silva",913.971.847-46,gabriel.pereira.silva77@outlook.com,SP,10,"Mesa Premium",Periféricos,691.01,2,1382.02,,0,1382.02,58.00,Cartao Debito,Enviado
11755,2024-08-18,07:34:50,68,"Gabriel Pereira Silva",913.971.847-46,gabriel.pereira.silva77@outlook.com,SP,8,"Headset Slim",Periféricos,3193.60,3,9580.80,,0,9580.80,65.50,Cartao Debito,Enviado
11755,2024-08-18,07:34:50,68,"Gabriel Pereira Silva",913.971.847-46,gabriel.pereira.silva77@outlook.com,SP,13,"Teclado Slim",Periféricos,1650.16,3,4950.48,,0,4950.48,49.00,Cartao Debito,Enviado
11755,2024-08-18,07:34:50,68,"Gabriel Pereira Silva",913.971.847-46,gabriel.pereira.silva77@outlook.com,SP,26,"Webcam Office",Acessórios,573.37,1,573.37,,0,573.37,48.00,Cartao Debito,Enviado
11756,2024-09-02,06:57:42,52,"Manuela Gomes Gomes",080.704.676-45,manuela.gomes.gomes36@hotmail.com,PR,6,"Mouse Ultra",Eletrônicos,2973.30,2,5946.60,,0,5946.60,44.00,Cartao Debito,Pendente
11756,2024-09-02,06:57:42,52,"Manuela Gomes Gomes",080.704.676-45,manuela.gomes.gomes36@hotmail.com,PR,50,"Webcam Pro",Eletrônicos,3698.95,2,7397.90,,0,7397.90,54.00,Cartao Debito,Pendente
11756,2024-09-02,06:57:42,52,"Manuela Gomes Gomes",080.704.676-45,manuela.gomes.gomes36@hotmail.com,PR,54,"Microfone Pro",Computadores,2911.13,3,8733.39,,0,8733.39,39.50,Cartao Debito,Pendente
11757,2025-10-25,16:52:48,84,"Maria Souza Lima",577.354.208-60,maria.souza.lima48@hotmail.com,BA,16,"Microfone Pro",Computadores,2098.26,1,2098.26,,0,2098.26,44.00,Boleto,Cancelado
11758,2025-02-19,20:33:19,66,"Liz Ferreira Oliveira",614.486.815-77,liz.ferreira.oliveira54@hotmail.com,RS,3,"Teclado Premium",Computadores,1697.33,1,1697.33,,0,1697.33,33.00,Boleto,Entregue
11759,2024-10-31,10:10:50,66,"Liz Ferreira Oliveira",614.486.815-77,liz.ferreira.oliveira54@hotmail.com,RS,81,"Microfone Básico",Acessórios,953.19,2,1906.38,,0,1906.38,40.00,Pix,Entregue
11759,2024-10-31,10:10:50,66,"Liz Ferreira Oliveira",614.486.815-77,liz.ferreira.oliveira54@hotmail.com,RS,7,"Mouse Ultra",Móveis,2066.39,3,6199.17,,0,6199.17,56.00,Pix,Entregue
11759,2024-10-31,10:10:50,66,"Liz Ferreira Oliveira",614.486.815-77,liz.ferreira.oliveira54@hotmail.com,RS,97,"Teclado Smart",Periféricos,4054.70,2,8109.40,,0,8109.40,36.00,Pix,Entregue
11759,2024-10-31,10:10:50,66,"Liz Ferreira Oliveira",614.486.815-77,liz.ferreira.oliveira54@hotmail.com,RS,103,"Tablet Slim",Eletrônicos,2064.99,1,2064.99,,0,2064.99,34.00,Pix,Entregue
11759,2024-10-31,10:10:50,66,"Liz Ferreira Oliveira",614.486.815-77,liz.ferreira.oliveira54@hotmail.com,RS,35,"Webcam Slim",Computadores,622.47,3,1867.41,,0,1867.41,50.00,Pix,Entregue
11760,2025-10-23,18:15:01,54,"Heitor Lima Alves",802.720.534-81,heitor.lima.alves61@uol.com.br,PR,50,"Webcam Pro",Eletrônicos,3698.95,1,3698.95,,0,3698.95,44.50,Cartao Credito,Enviado
11760,2025-10-23,18:15:01,54,"Heitor Lima Alves",802.720.534-81,heitor.lima.alves61@uol.com.br,PR,97,"Teclado Smart",Periféricos,4054.70,2,8109.40,,0,8109.40,45.00,Cartao Credito,Enviado
11760,2025-10-23,18:15:01,54,"Heitor Lima Alves",802.720.534-81,heitor.lima.alves61@uol.com.br,PR,72,"Mesa Gamer",Móveis,2901.88,1,2901.88,,0,2901.88,40.50,Cartao Credito,Enviado
11760,2025-10-23,18:15:01,54,"Heitor Lima Alves",802.720.534-81,heitor.lima.alves61@uol.com.br,PR,59,"Mesa 4K",Periféricos,4922.90,3,14768.70,,0,14768.70,57.50,Cartao Credito,Enviado
11760,2025-10-23,18:15:01,54,"Heitor Lima Alves",802.720.534-81,heitor.lima.alves61@uol.com.br,PR,34,"Mesa Office",Computadores,786.61,2,1573.22,,0,1573.22,46.00,Cartao Credito,Enviado
11761,2025-04-02,20:06:17,77,"Theo Santos Silva",548.943.321-51,theo.santos.silva3@gmail.com,SC,59,"Mesa 4K",Periféricos,4922.90,2,9845.80,PROMO31,14,8467.39,35.00,Cartao Credito,Cancelado
11761,2025-04-02,20:06:17,77,"Theo Santos Silva",548.943.321-51,theo.santos.silva3@gmail.com,SC,92,"Mouse Smart",Móveis,688.19,3,2064.57,PROMO31,14,1775.53,21.50,Cartao Credito,Cancelado
11761,2025-04-02,20:06:17,77,"Theo Santos Silva",548.943.321-51,theo.santos.silva3@gmail.com,SC,72,"Mesa Gamer",Móveis,2901.88,2,5803.76,PROMO31,14,4991.23,31.00,Cartao Credito,Cancelado
11761,2025-04-02,20:06:17,77,"Theo Santos Silva",548.943.321-51,theo.santos.silva3@gmail.com,SC,47,"Mesa 4K",Móveis,2226.15,1,2226.15,PROMO31,14,1914.49,28.50,Cartao Credito,Cancelado
11762,2024-01-22,11:45:00,88,"Maria Ferreira Souza",637.455.268-37,maria.ferreira.souza53@gmail.com,BA,101,"Tablet Slim",Acessórios,4274.38,2,8548.76,,0,8548.76,54.00,Cartao Credito,Enviado
11762,2024-01-22,11:45:00,88,"Maria Ferreira Souza",637.455.268-37,maria.ferreira.souza53@gmail.com,BA,83,"Headset Slim",Acessórios,3541.44,2,7082.88,,0,7082.88,45.00,Cartao Credito,Enviado
11762,2024-01-22,11:45:00,88,"Maria Ferreira Souza",637.455.268-37,maria.ferreira.souza53@gmail.com,BA,75,"Cadeira Slim",Periféricos,3794.65,2,7589.30,,0,7589.30,54.00,Cartao Credito,Enviado
11763,2024-03-13,11:06:51,94,"Helena Alves Gomes",047.982.819-95,helena.alves.gomes83@uol.com.br,BA,14,"Cadeira Ultra",Acessórios,2991.18,2,5982.36,,0,5982.36,51.00,Cartao Credito,Enviado
11763,2024-03-13,11:06:51,94,"Helena Alves Gomes",047.982.819-95,helena.alves.gomes83@uol.com.br,BA,88,"Notebook Slim",Periféricos,171.66,3,514.98,,0,514.98,40.50,Cartao Credito,Enviado
11763,2024-03-13,11:06:51,94,"Helena Alves Gomes",047.982.819-95,helena.alves.gomes83@uol.com.br,BA,86,"Webcam Slim",Eletrônicos,2999.68,3,8999.04,,0,8999.04,54.00,Cartao Credito,Enviado
11764,2025-04-26,13:40:05,40,"Heitor Lima Santos",516.082.851-37,heitor.lima.santos53@hotmail.com,PE,15,"Headset Smart",Computadores,3118.82,3,9356.46,OFF25,11,8327.25,43.00,Pix,Concluido
11764,2025-04-26,13:40:05,40,"Heitor Lima Santos",516.082.851-37,heitor.lima.santos53@hotmail.com,PE,10,"Mesa Premium",Periféricos,691.01,1,691.01,OFF25,11,615.00,43.00,Pix,Concluido
11765,2025-02-20,17:49:50,86,"Maria Pereira Alves",240.411.269-22,maria.pereira.alves21@outlook.com,SP,21,"Microfone 4K",Eletrônicos,790.05,2,1580.10,,0,1580.10,48.00,Cartao Credito,Enviado
11765,2025-02-20,17:49:50,86,"Maria Pereira Alves",240.411.269-22,maria.pereira.alves21@outlook.com,SP,37,"Webcam Pro",Acessórios,642.60,3,1927.80,,0,1927.80,65.50,Cartao Credito,Enviado
11766,2025-04-18,17:08:56,45,"Manuela Santos Lima",650.959.348-99,manuela.santos.lima3@outlook.com,RS,66,"Monitor Smart",Acessórios,1017.10,2,2034.20,,0,2034.20,44.00,Cartao Debito,Entregue
11766,2025-04-18,17:08:56,45,"Manuela Santos Lima",650.959.348-99,manuela.santos.lima3@outlook.com,RS,99,"Mouse Premium",Móveis,153.77,3,461.31,,0,461.31,32.00,Cartao Debito,Entregue
11766,2025-04-18,17:08:56,45,"Manuela Santos Lima",650.959.348-99,manuela.santos.lima3@outlook.com,RS,60,"Webcam Pro",Periféricos,2351.65,3,7054.95,,0,7054.95,56.00,Cartao Debito,Entregue
11766,2025-04-18,17:08:56,45,"Manuela Santos Lima",650.959.348-99,manuela.santos.lima3@outlook.com,RS,93,"Notebook Ergonômico",Acessórios,1051.49,1,1051.49,,0,1051.49,27.50,Cartao Debito,Entregue
